ID,Vendor,Country,Product_Group,Sub_Classification,Shipment_Mode,Year,Quarter,Delivery_Delay_Days,On_Time_Delivery,Delivery_Status,Freight_Type,Freight_Cost_USD,Line_Item_Value,Freight_Cost_Ratio,Dosage_Applicable,Weight_Kilograms
12126,SCMS from RDC,Haiti,ARV,Adult,Air,2007,4,0,On Time,On Time,Absorbed,,4560.0,,Applicable,
12127,SCMS from RDC,Côte d'Ivoire,ARV,Adult,Air,2007,4,0,On Time,On Time,Absorbed,,228200.0,,Applicable,
12128,SCMS from RDC,Côte d'Ivoire,HRDT,HIV test - Ancillary,Air,2008,1,0,On Time,On Time,Absorbed,,12.5,,Not Applicable,
12129,SCMS from RDC,Haiti,ARV,Adult,Air,2008,1,0,On Time,On Time,Absorbed,,305520.0,,Applicable,
12130,SCMS from RDC,Nigeria,ARV,Adult,Air,2007,4,0,On Time,On Time,Absorbed,,9163.0,,Applicable,
12131,SCMS from RDC,Nigeria,ARV,Pediatric,Air,2007,4,0,On Time,On Time,Absorbed,,3322.97,,Applicable,
12133,SCMS from RDC,Namibia,HRDT,HIV test,Air,2007,4,0,On Time,On Time,Separate,1100.4,15000.0,7.34,Not Applicable,122.0
12138,SCMS from RDC,Ethiopia,ARV,Adult,Air,2007,4,0,On Time,On Time,Separate,892.0,17071.5,5.23,Applicable,170.0
12139,SCMS from RDC,Côte d'Ivoire,ARV,Adult,Air,2007,4,0,On Time,On Time,Absorbed,,122500.0,,Applicable,
12143,SCMS from RDC,Ethiopia,ARV,Adult,Air,2007,4,0,On Time,On Time,Separate,1318.0,4267.0,30.89,Applicable,120.0
12144,SCMS from RDC,Mozambique,ARV,Adult,Air,2008,2,-3,On Time,Early,Absorbed,,33250.0,,Applicable,
12145,SCMS from RDC,Mozambique,ARV,Adult,Air,2008,2,-3,On Time,Early,Absorbed,,7288.4,,Applicable,
12146,SCMS from RDC,Zimbabwe,ARV,Adult,Air,2008,1,0,On Time,On Time,Absorbed,,23101.2,,Applicable,
12147,SCMS from RDC,Zimbabwe,ARV,Adult,Air,2008,1,0,On Time,On Time,Absorbed,,23101.2,,Applicable,
12148,SCMS from RDC,Uganda,ARV,Adult,Air,2008,1,0,On Time,On Time,Absorbed,,152.0,,Applicable,
12149,SCMS from RDC,Zimbabwe,ARV,Adult,Truck,2007,4,0,On Time,On Time,Separate,1671.84,14820.0,11.28,Applicable,147.0
12150,SCMS from RDC,Zambia,ARV,Adult,Air,2008,1,0,On Time,On Time,Separate,3303.52,227150.03,1.45,Applicable,822.0
12151,SCMS from RDC,Haiti,ARV,Pediatric,Air,2008,1,-12,On Time,Early,Absorbed,,420.0,,Applicable,
12155,SCMS from RDC,Haiti,ARV,Adult,Air,2008,1,0,On Time,On Time,Absorbed,,15200.0,,Applicable,
12159,SCMS from RDC,Namibia,ARV,Adult,Air,2008,1,0,On Time,On Time,Separate,3016.95,228190.0,1.32,Applicable,1485.0
12163,SCMS from RDC,Kenya,HRDT,HIV test,Truck,2008,1,-26,On Time,Early,Separate,261.86,36840.0,0.71,Not Applicable,662.0
12164,SCMS from RDC,Nigeria,ARV,Adult,Air,2008,2,0,On Time,On Time,Absorbed,,893.37,,Applicable,
12165,SCMS from RDC,Zimbabwe,ARV,Adult,Air,2008,2,0,On Time,On Time,Absorbed,,275576.0,,Applicable,
12166,SCMS from RDC,Haiti,ARV,Adult,Air,2008,3,0,On Time,On Time,Separate,1651.0,3593.8,45.94,Applicable,100.0
12168,SCMS from RDC,Nigeria,ARV,Adult,Air,2008,1,0,On Time,On Time,Separate,2722.38,679.44,400.68,Applicable,1054.0
12170,SCMS from RDC,Haiti,ARV,Pediatric,Air,2008,2,0,On Time,On Time,Absorbed,,2640.0,,Applicable,
12172,SCMS from RDC,Uganda,ARV,Adult,Air,2008,2,0,On Time,On Time,Separate,675.0,10328.6,6.54,Applicable,76.0
12174,SCMS from RDC,Nigeria,ARV,Adult,Air,2008,3,0,On Time,On Time,Absorbed,,2775.3,,Applicable,
12175,SCMS from RDC,Nigeria,ARV,Adult,Air,2008,3,0,On Time,On Time,Absorbed,,11971.52,,Applicable,
12176,SCMS from RDC,Uganda,ARV,Adult,Air,2008,3,0,On Time,On Time,Separate,3182.52,96890.88,3.28,Applicable,824.0
12178,SCMS from RDC,Haiti,ARV,Adult,Air,2008,3,0,On Time,On Time,Separate,11572.0,158306.4,7.31,Applicable,1580.0
12179,SCMS from RDC,Nigeria,ARV,Adult,Air,2008,3,0,On Time,On Time,Separate,10575.63,1317.5,802.7,Applicable,555.0
12180,SCMS from RDC,Zambia,ARV,Adult,Truck,2008,3,0,On Time,On Time,Absorbed,,432000.0,,Applicable,
12181,SCMS from RDC,Nigeria,ARV,Adult,Air,2008,3,0,On Time,On Time,Absorbed,,105.2,,Applicable,
12182,SCMS from RDC,Nigeria,ARV,Adult,Air,2008,3,0,On Time,On Time,Absorbed,,34669.0,,Applicable,
12183,SCMS from RDC,Guyana,ARV,Adult,Air,2008,3,0,On Time,On Time,Absorbed,,12614.0,,Applicable,
12186,SCMS from RDC,Haiti,ARV,Adult,Air,2008,1,0,On Time,On Time,Absorbed,,6543.6,,Applicable,
12187,SCMS from RDC,Haiti,ARV,Pediatric,Air,2008,1,0,On Time,On Time,Absorbed,,1162.5,,Applicable,
12188,SCMS from RDC,Haiti,ARV,Adult,Air,2008,1,0,On Time,On Time,Absorbed,,5230.7,,Applicable,
12189,SCMS from RDC,Uganda,ARV,Pediatric,Air,2008,3,0,On Time,On Time,Separate,15923.41,12675.6,125.62,Applicable,2253.0
12191,SCMS from RDC,Namibia,HRDT,HIV test,Air,2008,1,0,On Time,On Time,Separate,1286.7,17175.0,7.49,Not Applicable,140.0
12192,SCMS from RDC,Nigeria,ARV,Pediatric,Air,2008,2,0,On Time,On Time,Absorbed,,77.0,,Applicable,
12195,SCMS from RDC,Tanzania,ARV,Adult,Air,2008,1,0,On Time,On Time,Separate,20395.6,211140.0,9.66,Applicable,6007.0
12196,SCMS from RDC,Mozambique,ARV,Adult,Truck,2008,3,0,On Time,On Time,Absorbed,,57946.5,,Applicable,
12198,SCMS from RDC,Mozambique,ARV,Adult,Air,2008,2,0,On Time,On Time,Absorbed,,3452.4,,Applicable,
12199,SCMS from RDC,Botswana,HRDT,HIV test,Truck,2008,1,0,On Time,On Time,Separate,1220.73,14398.0,8.48,Not Applicable,1693.0
12200,SCMS from RDC,Botswana,HRDT,HIV test - Ancillary,Truck,2008,1,0,On Time,On Time,Absorbed,,2.0,,Not Applicable,
12201,SCMS from RDC,Botswana,HRDT,HIV test,Truck,2008,1,0,On Time,On Time,Absorbed,,32000.0,,Not Applicable,
12202,SCMS from RDC,Kenya,HRDT,HIV test,Truck,2008,1,0,On Time,On Time,Separate,405.97,159980.0,0.25,Not Applicable,490.0
12203,SCMS from RDC,Nigeria,ARV,Adult,Air,2008,2,0,On Time,On Time,Absorbed,,5664.4,,Applicable,
12204,SCMS from RDC,Ethiopia,ARV,Adult,Air,2008,2,0,On Time,On Time,Absorbed,,4896.0,,Applicable,
12205,SCMS from RDC,Namibia,HRDT,HIV test - Ancillary,Air,2008,2,0,On Time,On Time,Absorbed,,0.9,,Not Applicable,
12206,SCMS from RDC,Namibia,HRDT,HIV test,Air,2008,1,0,On Time,On Time,Separate,6148.1,24416.0,25.18,Not Applicable,441.0
12207,SCMS from RDC,Kenya,HRDT,HIV test,Truck,2008,2,0,On Time,On Time,Absorbed,,79990.0,,Not Applicable,
12210,SCMS from RDC,Uganda,ARV,Adult,Air,2008,3,0,On Time,On Time,Absorbed,,15613.0,,Applicable,
12211,SCMS from RDC,Haiti,ARV,Pediatric,Air,2009,1,0,On Time,On Time,Separate,1608.72,3239.04,49.67,Applicable,83.0
12212,SCMS from RDC,Zimbabwe,ARV,Adult,Truck,2008,4,0,On Time,On Time,Absorbed,,48040.0,,Applicable,
12213,SCMS from RDC,Côte d'Ivoire,ARV,Adult,Air,2009,1,0,On Time,On Time,Separate,23382.04,254544.4,9.19,Applicable,2506.0
12214,SCMS from RDC,Côte d'Ivoire,ARV,Adult,Air,2009,1,0,On Time,On Time,Separate,21821.95,83304.0,26.2,Applicable,1567.0
12215,SCMS from RDC,Côte d'Ivoire,ARV,Adult,Air,2009,1,0,On Time,On Time,Separate,5048.32,118000.0,4.28,Applicable,1456.0
12216,SCMS from RDC,Uganda,ARV,Adult,Air,2009,2,0,On Time,On Time,Absorbed,,40843.0,,Applicable,
12218,SCMS from RDC,Kenya,HRDT,HIV test,Truck,2008,4,0,On Time,On Time,Absorbed,,399950.0,,Not Applicable,
12219,SCMS from RDC,Uganda,ARV,Adult,Air,2009,1,0,On Time,On Time,Separate,1742.25,30607.5,5.69,Applicable,145.0
12220,SCMS from RDC,Uganda,ARV,Adult,Air,2009,1,0,On Time,On Time,Absorbed,,3681.6,,Applicable,
12222,SCMS from RDC,Nigeria,ARV,Adult,Air,2008,3,0,On Time,On Time,Separate,1020.98,3770.0,27.08,Applicable,65.0
12224,SCMS from RDC,Nigeria,ARV,Adult,Air,2008,3,0,On Time,On Time,Absorbed,,1181250.0,,Applicable,
12225,SCMS from RDC,Zambia,ARV,Adult,Air,2008,3,0,On Time,On Time,Separate,3540.35,132831.2,2.67,Applicable,4510.0
12228,SCMS from RDC,Nigeria,ARV,Adult,Air,2008,3,0,On Time,On Time,Separate,11584.54,1181250.0,0.98,Applicable,3951.0
12230,SCMS from RDC,Mozambique,ARV,Adult,Air,2009,1,0,On Time,On Time,Absorbed,,105885.0,,Applicable,
12231,SCMS from RDC,Mozambique,ARV,Adult,Air,2009,1,0,On Time,On Time,Absorbed,,19.2,,Applicable,
12232,SCMS from RDC,Zimbabwe,ARV,Adult,Truck,2009,1,0,On Time,On Time,Absorbed,,16000.0,,Applicable,
12233,SCMS from RDC,Zambia,ARV,Pediatric,Truck,2008,3,0,On Time,On Time,Separate,813.75,27900.0,2.92,Applicable,750.0
12234,SCMS from RDC,Zambia,ARV,Adult,Truck,2008,3,0,On Time,On Time,Separate,3558.49,600500.0,0.59,Applicable,3841.0
12235,SCMS from RDC,Mozambique,ARV,Adult,Truck,2008,3,0,On Time,On Time,Absorbed,,548121.6,,Applicable,
12236,SCMS from RDC,Nigeria,ARV,Adult,Air,2008,3,0,On Time,On Time,Separate,900.0,2677.36,33.62,Applicable,12.0
12237,SCMS from RDC,Ethiopia,ARV,Adult,Air,2009,1,0,On Time,On Time,Separate,9189.57,163176.16,5.63,Applicable,1689.0
12238,SCMS from RDC,Tanzania,ARV,Adult,Truck,2009,1,0,On Time,On Time,Separate,1169.9,15011.0,7.79,Applicable,70.0
12242,SCMS from RDC,Côte d'Ivoire,ARV,Pediatric,Air,2009,1,0,On Time,On Time,Separate,5463.97,5713.92,95.63,Applicable,209.0
12243,SCMS from RDC,Nigeria,ARV,Adult,Air,2009,1,0,On Time,On Time,Absorbed,,135096.44,,Applicable,983.0
12244,SCMS from RDC,Kenya,HRDT,HIV test,Truck,2008,3,0,On Time,On Time,Separate,167.44,5376.0,3.11,Not Applicable,56.0
12245,SCMS from RDC,Nigeria,ARV,Adult,Air,2009,1,-28,On Time,Early,Separate,7363.74,6392.2,115.2,Applicable,273.0
12246,SCMS from RDC,Nigeria,ARV,Adult,Air,2008,3,0,On Time,On Time,Absorbed,,1399.65,,Applicable,
12247,SCMS from RDC,Haiti,ARV,Adult,Air,2008,4,0,On Time,On Time,Absorbed,,875.0,,Applicable,
12248,SCMS from RDC,Zambia,ARV,Adult,Truck,2009,1,0,On Time,On Time,Separate,14036.31,2625000.0,0.53,Applicable,9000.0
12249,SCMS from RDC,Nigeria,ARV,Adult,Air,2008,3,0,On Time,On Time,Separate,1960.81,12071.6,16.24,Applicable,251.0
12250,SCMS from RDC,Nigeria,ARV,Adult,Air,2008,3,0,On Time,On Time,Absorbed,,36000.0,,Applicable,
12251,SCMS from RDC,Nigeria,ARV,Adult,Air Charter,2009,2,0,On Time,On Time,Separate,15128.37,303422.4,4.99,Applicable,2993.0
12252,SCMS from RDC,Uganda,ARV,Adult,Air,2009,1,0,On Time,On Time,Separate,8252.73,60545.8,13.63,Applicable,691.0
12253,SCMS from RDC,Uganda,ARV,Adult,Air,2009,1,0,On Time,On Time,Absorbed,,2164.0,,Applicable,
12254,SCMS from RDC,Tanzania,ARV,Adult,Air,2008,3,0,On Time,On Time,Absorbed,,446456.8,,Applicable,
12255,SCMS from RDC,Ethiopia,ARV,Adult,Air,2009,1,0,On Time,On Time,Absorbed,,102600.0,,Applicable,
12256,SCMS from RDC,Ethiopia,ARV,Adult,Air,2009,1,0,On Time,On Time,Separate,14144.68,765798.72,1.85,Applicable,14450.0
12257,SCMS from RDC,Nigeria,ARV,Adult,Air,2008,4,0,On Time,On Time,Absorbed,,45974.15,,Applicable,
12258,SCMS from RDC,Nigeria,ARV,Adult,Air,2008,4,0,On Time,On Time,Absorbed,,138439.27,,Applicable,
12259,SCMS from RDC,Nigeria,ARV,Adult,Air,2008,4,0,On Time,On Time,Absorbed,,83597.4,,Applicable,
12260,SCMS from RDC,Nigeria,ARV,Adult,Air,2009,1,0,On Time,On Time,Separate,3680.33,148203.0,2.48,Applicable,1146.0
12261,SCMS from RDC,Nigeria,ARV,Adult,Air Charter,2009,1,0,On Time,On Time,Absorbed,,1601.15,,Applicable,
12264,SCMS from RDC,Nigeria,ARV,Adult,Air,2009,1,0,On Time,On Time,Separate,6443.61,17377.5,37.08,Applicable,62.0
12265,SCMS from RDC,Nigeria,ARV,Adult,Air Charter,2009,1,0,On Time,On Time,Separate,11492.86,132935.4,8.65,Applicable,1311.0
12266,SCMS from RDC,Nigeria,ARV,Adult,Air Charter,2009,1,0,On Time,On Time,Absorbed,,4218.0,,Applicable,42.0
12267,SCMS from RDC,Ethiopia,ARV,Adult,Air,2009,1,0,On Time,On Time,Separate,1719.65,43800.0,3.93,Applicable,403.0
12269,SCMS from RDC,Mozambique,ARV,Adult,Air,2008,4,0,On Time,On Time,Absorbed,,36960.0,,Applicable,
12270,SCMS from RDC,Côte d'Ivoire,ARV,Pediatric,Air,2009,1,0,On Time,On Time,Absorbed,,5178.6,,Applicable,
12271,SCMS from RDC,Nigeria,ARV,Adult,Air Charter,2009,2,0,On Time,On Time,Separate,15128.37,275000.0,5.5,Applicable,2267.0
12272,SCMS from RDC,Mozambique,ARV,Adult,Air,2009,2,0,On Time,On Time,Separate,1217.37,976.5,124.67,Applicable,42.0
12273,SCMS from RDC,Tanzania,ARV,Adult,Truck,2009,2,0,On Time,On Time,Absorbed,,531300.0,,Applicable,
12276,SCMS from RDC,Zimbabwe,ARV,Adult,Air,2009,2,0,On Time,On Time,Separate,2698.04,16000.0,16.86,Applicable,305.0
12277,SCMS from RDC,Mozambique,ARV,Adult,Air,2009,2,0,On Time,On Time,Absorbed,,126849.6,,Applicable,
12278,SCMS from RDC,Nigeria,ARV,Adult,Air Charter,2009,2,0,On Time,On Time,Separate,15128.47,720273.75,2.1,Applicable,2561.0
12279,SCMS from RDC,Haiti,ARV,Adult,Air,2009,2,0,On Time,On Time,Separate,7584.12,71179.56,10.65,Applicable,631.0
12280,SCMS from RDC,Haiti,ARV,Adult,Air,2009,2,0,On Time,On Time,Absorbed,,97831.8,,Applicable,
12281,SCMS from RDC,Uganda,ARV,Adult,Air,2009,2,0,On Time,On Time,Separate,526.41,89.4,588.83,Applicable,4.0
12282,SCMS from RDC,Zambia,ARV,Adult,Truck,2009,2,0,On Time,On Time,Absorbed,,127006.0,,Applicable,
12283,SCMS from RDC,Côte d'Ivoire,ARV,Adult,Air,2009,2,0,On Time,On Time,Absorbed,,77100.0,,Applicable,
12284,SCMS from RDC,Côte d'Ivoire,ARV,Adult,Air,2009,2,0,On Time,On Time,Absorbed,,173400.0,,Applicable,
12286,SCMS from RDC,Nigeria,ARV,Adult,Air Charter,2009,2,0,On Time,On Time,Absorbed,,3306.0,,Applicable,
12289,SCMS from RDC,Nigeria,ARV,Adult,Air,2009,2,0,On Time,On Time,Separate,1012.18,15303.72,6.61,Applicable,148.0
12290,SCMS from RDC,Nigeria,ARV,Adult,Air Charter,2009,2,0,On Time,On Time,Absorbed,,23033.2,,Applicable,
12293,SCMS from RDC,Kenya,HRDT,HIV test,Air,2009,2,0,On Time,On Time,Absorbed,,80000.0,,Not Applicable,
12294,SCMS from RDC,Haiti,ARV,Pediatric,Air,2009,2,0,On Time,On Time,Separate,7789.85,3198.72,243.53,Applicable,83.0
12295,SCMS from RDC,Nigeria,ARV,Adult,Air Charter,2009,2,0,On Time,On Time,Separate,7329.83,637061.25,1.15,Applicable,2094.0
12296,SCMS from RDC,Uganda,ARV,Adult,Air,2009,2,0,On Time,On Time,Separate,14569.14,119900.32,12.15,Applicable,1312.0
12297,SCMS from RDC,Nigeria,ARV,Adult,Air Charter,2009,2,0,On Time,On Time,Separate,7329.83,716992.5,1.02,Applicable,2363.0
12299,SCMS from RDC,Zambia,ARV,Adult,Truck,2009,3,0,On Time,On Time,Separate,6759.28,1058000.0,0.64,Applicable,7579.0
12300,SCMS from RDC,Mozambique,ARV,Adult,Truck,2009,3,0,On Time,On Time,Absorbed,,87780.0,,Applicable,
12301,SCMS from RDC,Nigeria,ARV,Adult,Air Charter,2009,3,0,On Time,On Time,Separate,7445.8,66120.0,11.26,Applicable,654.0
12302,SCMS from RDC,Nigeria,ARV,Adult,Air Charter,2009,3,0,On Time,On Time,Separate,7445.8,596662.5,1.25,Applicable,1977.0
12303,SCMS from RDC,Côte d'Ivoire,ARV,Adult,Air Charter,2009,3,0,On Time,On Time,Separate,1854.88,31881.6,5.82,Applicable,229.0
12304,SCMS from RDC,Nigeria,ARV,Adult,Air Charter,2009,3,0,On Time,On Time,Absorbed,,68079.5,,Applicable,
12305,SCMS from RDC,Haiti,ARV,Pediatric,Air,2009,3,0,On Time,On Time,Absorbed,,6683.25,,Applicable,
12307,SCMS from RDC,Mozambique,ARV,Adult,Truck,2009,3,0,On Time,On Time,Separate,1799.88,541120.0,0.33,Applicable,5597.0
12309,SCMS from RDC,Rwanda,ARV,Adult,Air,2009,3,0,On Time,On Time,Separate,4257.01,21389.04,19.9,Applicable,447.0
12310,SCMS from RDC,Uganda,ARV,Adult,Air,2009,3,0,On Time,On Time,Absorbed,,4785.0,,Applicable,
12311,SCMS from RDC,Uganda,ARV,Adult,Air,2009,3,0,On Time,On Time,Separate,38957.51,210240.0,18.53,Applicable,5748.0
12312,SCMS from RDC,Uganda,ARV,Adult,Air,2009,3,0,On Time,On Time,Absorbed,,385900.0,,Applicable,
12313,SCMS from RDC,Côte d'Ivoire,ARV,Adult,Air,2009,3,0,On Time,On Time,Absorbed,,319729.5,,Applicable,
12314,SCMS from RDC,Zambia,ARV,Adult,Truck,2009,3,0,On Time,On Time,Separate,6759.28,1058000.0,0.64,Applicable,7678.0
12315,SCMS from RDC,Zambia,ARV,Adult,Truck,2009,3,0,On Time,On Time,Separate,6759.28,1059092.5,0.64,Applicable,7686.0
12316,SCMS from RDC,Zimbabwe,ARV,Adult,Truck,2009,3,0,On Time,On Time,Absorbed,,16000.0,,Applicable,
12317,SCMS from RDC,Zambia,ARV,Adult,Truck,2009,4,0,On Time,On Time,Absorbed,,47154.0,,Applicable,
12318,SCMS from RDC,Côte d'Ivoire,ARV,Adult,Air,2009,3,0,On Time,On Time,Separate,1713.01,7825.5,21.89,Applicable,54.0
12319,SCMS from RDC,Tanzania,ARV,Adult,Truck,2009,3,0,On Time,On Time,Separate,2233.61,235234.35,0.95,Applicable,936.0
12320,SCMS from RDC,Zambia,ARV,Adult,Truck,2009,4,0,On Time,On Time,Separate,13518.56,438022.4,3.09,Applicable,23888.0
12321,SCMS from RDC,Nigeria,ARV,Adult,Air Charter,2009,4,0,On Time,On Time,Separate,30983.24,458622.0,6.76,Applicable,4531.0
12322,SCMS from RDC,Nigeria,ARV,Adult,Air Charter,2009,4,0,On Time,On Time,Separate,9341.49,20018.4,46.66,Applicable,198.0
12323,SCMS from RDC,Côte d'Ivoire,ARV,Pediatric,Air,2009,3,43,Late,Late,Separate,1234.9,2970.24,41.58,Applicable,581.0
12324,SCMS from RDC,Mozambique,ARV,Adult,Truck,2009,4,0,On Time,On Time,Absorbed,,6324.48,,Applicable,
12325,SCMS from RDC,Ethiopia,ARV,Adult,Air,2009,3,0,On Time,On Time,Separate,1489.4,10330.96,14.42,Applicable,212.0
12326,SCMS from RDC,Lebanon,ARV,Pediatric,Air,2009,4,0,On Time,On Time,Absorbed,,0.5,,Applicable,
12327,SCMS from RDC,Lebanon,ARV,Adult,Air,2009,4,0,On Time,On Time,Absorbed,,2.0,,Applicable,
12328,SCMS from RDC,Zambia,ARV,Adult,Air,2009,4,0,On Time,On Time,Separate,5097.09,80578.98,6.33,Applicable,986.0
12329,SCMS from RDC,Uganda,ARV,Adult,Air,2009,4,0,On Time,On Time,Separate,396.08,240.0,165.03,Applicable,4.0
12330,SCMS from RDC,Ethiopia,ARV,Adult,Air,2009,4,0,On Time,On Time,Separate,1366.22,12934.0,10.56,Applicable,250.0
12336,SCMS from RDC,Rwanda,HRDT,HIV test,Air,2007,2,0,On Time,On Time,Absorbed,,16000.0,,Not Applicable,
12337,SCMS from RDC,Mozambique,ARV,Pediatric,Air,2007,2,0,On Time,On Time,Separate,478.51,2567.5,18.64,Applicable,193.0
12341,SCMS from RDC,Mozambique,ARV,Adult,Air,2007,2,0,On Time,On Time,Absorbed,,385836.25,,Applicable,
12342,SCMS from RDC,Mozambique,ARV,Pediatric,Air,2007,2,0,On Time,On Time,Absorbed,,1317.6,,Applicable,
12350,SCMS from RDC,Mozambique,ARV,Adult,Air,2007,2,0,On Time,On Time,Absorbed,,36990.0,,Applicable,
12351,SCMS from RDC,Mozambique,ARV,Pediatric,Air,2007,2,0,On Time,On Time,Absorbed,,31995.0,,Applicable,2952.0
12355,SCMS from RDC,Zambia,ARV,Pediatric,Air,2007,2,0,On Time,On Time,Separate,650.12,4128.0,15.75,Applicable,70.0
12358,SCMS from RDC,Rwanda,ARV,Adult,Air,2007,2,0,On Time,On Time,Separate,2520.47,11356.61,22.19,Applicable,216.0
12364,SCMS from RDC,Mozambique,ARV,Adult,Air,2007,3,0,On Time,On Time,Absorbed,,81970.0,,Applicable,
12366,SCMS from RDC,Mozambique,ARV,Pediatric,Air,2007,2,0,On Time,On Time,Absorbed,,6306.48,,Applicable,
12369,SCMS from RDC,Côte d'Ivoire,ARV,Adult,Air,2007,2,0,On Time,On Time,Separate,1432.0,37266.48,3.84,Applicable,230.0
12372,SCMS from RDC,Tanzania,ARV,Adult,Air,2007,3,0,On Time,On Time,Absorbed,,170980.8,,Applicable,
12379,SCMS from RDC,Mozambique,ARV,Pediatric,Air,2007,4,0,On Time,On Time,Absorbed,,30612.5,,Applicable,
12384,SCMS from RDC,Tanzania,ARV,Adult,Air,2007,3,0,On Time,On Time,Separate,3291.0,42150.99,7.81,Applicable,1050.0
12395,SCMS from RDC,Mozambique,ARV,Pediatric,Air,2007,3,0,On Time,On Time,Absorbed,,6695.36,,Applicable,
12396,SCMS from RDC,Mozambique,ARV,Pediatric,Air,2007,3,0,On Time,On Time,Absorbed,,8630.75,,Applicable,
12399,SCMS from RDC,Mozambique,HRDT,HIV test,Air,2007,3,0,On Time,On Time,Separate,3818.4,80000.0,4.77,Not Applicable,841.0
12400,SCMS from RDC,Zambia,ARV,Adult,Air,2007,3,0,On Time,On Time,Absorbed,,91200.0,,Applicable,
12413,SCMS from RDC,Zimbabwe,HRDT,HIV test,Truck,2007,4,0,On Time,On Time,Separate,3085.84,49840.0,6.19,Not Applicable,738.0
12416,SCMS from RDC,Côte d'Ivoire,ARV,Adult,Air,2007,4,0,On Time,On Time,Absorbed,,47221.1,,Applicable,
12424,SCMS from RDC,Nigeria,ARV,Adult,Air,2007,4,0,On Time,On Time,Absorbed,,14904.0,,Applicable,
12425,SCMS from RDC,Mozambique,HRDT,HIV test,Air,2007,4,0,On Time,On Time,Absorbed,,160000.0,,Not Applicable,
12426,SCMS from RDC,Nigeria,ARV,Adult,Air,2007,4,0,On Time,On Time,Absorbed,,9345.0,,Applicable,
12428,SCMS from RDC,Côte d'Ivoire,ARV,Adult,Air,2007,4,0,On Time,On Time,Absorbed,,1808.72,,Applicable,
12429,SCMS from RDC,Zambia,ARV,Adult,Air,2008,2,0,On Time,On Time,Separate,7836.6,314697.96,2.49,Applicable,1974.0
12431,SCMS from RDC,Mozambique,ARV,Adult,Air,2008,2,0,On Time,On Time,Absorbed,,67716.0,,Applicable,
12432,SCMS from RDC,Côte d'Ivoire,ARV,Pediatric,Air,2007,4,0,On Time,On Time,Absorbed,,297059.84,,Applicable,
12433,SCMS from RDC,Côte d'Ivoire,ARV,Adult,Air,2007,4,0,On Time,On Time,Absorbed,,422528.4,,Applicable,
12435,SCMS from RDC,Uganda,ARV,Adult,Air,2007,4,0,On Time,On Time,Absorbed,,1141.0,,Applicable,
12438,SCMS from RDC,Côte d'Ivoire,ARV,Adult,Air,2007,4,0,On Time,On Time,Separate,4147.9,10850.0,38.23,Applicable,354.0
12439,SCMS from RDC,Zambia,ARV,Adult,Air,2007,4,0,On Time,On Time,Separate,9736.5,503064.0,1.94,Applicable,2662.0
12443,SCMS from RDC,Haiti,ARV,Adult,Air,2007,4,0,On Time,On Time,Separate,32483.5,142800.0,22.75,Applicable,3957.0
12446,SCMS from RDC,Zambia,ARV,Adult,Truck,2007,4,0,On Time,On Time,Separate,24405.0,264261.6,9.24,Applicable,8554.0
12447,SCMS from RDC,Ethiopia,ARV,Adult,Air,2007,4,5,Late,Late,Separate,8332.0,43333.0,19.23,Applicable,1197.0
12451,SCMS from RDC,Nigeria,ARV,Adult,Air,2008,1,8,Late,Late,Separate,3228.0,99138.0,3.26,Applicable,531.0
12452,SCMS from RDC,Côte d'Ivoire,ARV,Adult,Air,2008,1,0,On Time,On Time,Separate,2206.0,87173.1,2.53,Applicable,465.0
12453,SCMS from RDC,Ethiopia,ARV,Adult,Air,2008,1,0,On Time,On Time,Separate,20222.4,839890.08,2.41,Applicable,5840.0
12454,SCMS from RDC,Mozambique,ARV,Adult,Air,2008,2,-3,On Time,Early,Absorbed,,576450.0,,Applicable,
12455,SCMS from RDC,Rwanda,ARV,Pediatric,Air,2008,1,0,On Time,On Time,Absorbed,,3940.0,,Applicable,
12460,SCMS from RDC,Côte d'Ivoire,ARV,Pediatric,Air,2008,1,0,On Time,On Time,Absorbed,,29550.0,,Applicable,
12461,SCMS from RDC,Rwanda,HRDT,HIV test,Air,2008,1,0,On Time,On Time,Absorbed,,150675.07,,Not Applicable,
12462,SCMS from RDC,Rwanda,HRDT,HIV test - Ancillary,Air,2008,1,0,On Time,On Time,Absorbed,,12.5,,Not Applicable,
12464,SCMS from RDC,Haiti,ARV,Adult,Air,2008,1,0,On Time,On Time,Absorbed,,175.0,,Applicable,
12465,SCMS from RDC,Nigeria,ARV,Pediatric,Air,2008,1,0,On Time,On Time,Absorbed,,10.36,,Applicable,
12470,SCMS from RDC,Ethiopia,ARV,Pediatric,Air,2008,1,0,On Time,On Time,Separate,4485.25,7150.9,62.72,Applicable,1225.0
12471,SCMS from RDC,Côte d'Ivoire,ARV,Adult,Air,2008,1,14,Late,Late,Separate,6778.91,263440.0,2.57,Applicable,3731.0
12472,SCMS from RDC,Côte d'Ivoire,ARV,Adult,Air,2008,1,-16,On Time,Early,Separate,8321.29,3524.5,236.1,Applicable,4689.0
12473,SCMS from RDC,Zimbabwe,HRDT,HIV test,Air,2008,3,0,On Time,On Time,Separate,12781.58,194000.0,6.59,Not Applicable,2907.0
12475,SCMS from RDC,Haiti,ARV,Pediatric,Air,2008,2,0,On Time,On Time,Separate,933.09,1187.2,78.6,Applicable,30.0
