ID,Country,Vendor,Shipment_Mode,Year,Quarter,Month,Scheduled_Delivery_Date,Delivered_to_Client_Date,Delivery_Delay_Days,On_Time_Delivery,Delivery_Status,Product_Group,Line_Item_Value,Freight_Cost_USD,Freight_Type,Weight_Kilograms,Freight_Cost_Ratio
59189,Vietnam,EMCURE PHARMACEUTICALS LTD,Air,2014,2,6,2014-06-07,2014-06-07,0,On Time,On Time,ARV,16244.9,1769.68,Separate,412.0,10.89
59244,Haiti,Aurobindo Pharma Limited,Air,2014,3,7,2014-07-14,2014-07-14,0,On Time,On Time,ARV,500.0,,Absorbed,,
59258,Nigeria,"Orgenics, Ltd",Air,2015,3,7,2015-07-14,2015-07-09,-5,On Time,Early,HRDT,580547.0,,Absorbed,6523.0,
59267,Vietnam,HETERO LABS LIMITED,Air,2013,3,7,2013-07-05,2013-07-05,0,On Time,On Time,ARV,228824.25,10867.28,Separate,3751.0,4.75
59314,South Africa,PHARMACY DIRECT,Truck,2015,1,2,2015-02-12,2015-02-12,0,On Time,On Time,ARV,66.1,,Absorbed,,
59334,South Africa,Aurobindo Pharma Limited,Air,2010,3,9,2010-09-20,2010-12-15,86,Late,Late,ARV,15588.14,1697.89,Separate,124.0,10.89
59404,Mozambique,"Trinity Biotech, Plc",Air,2013,4,11,2013-11-19,2013-11-19,0,On Time,On Time,HRDT,21600.0,2908.88,Separate,202.0,13.47
59429,Zimbabwe,"Orgenics, Ltd",Air,2014,2,4,2014-04-04,2014-04-04,0,On Time,On Time,HRDT,702960.0,52462.81,Separate,3560.0,7.46
59442,Rwanda,Aurobindo Pharma Limited,Air,2012,3,8,2012-08-06,2012-08-06,0,On Time,On Time,ARV,256113.0,18779.99,Separate,3114.0,7.33
59448,Vietnam,HETERO LABS LIMITED,Air,2014,3,7,2014-07-29,2014-07-29,0,On Time,On Time,ARV,37985.0,,Absorbed,,
59466,South Africa,PHARMACY DIRECT,Truck,2015,3,7,2015-07-24,2015-07-24,0,On Time,On Time,ARV,1874.71,,Absorbed,,
59482,Vietnam,MYLAN LABORATORIES LTD (FORMERLY MATRIX LABORATORIES),Air,2015,1,3,2015-03-23,2015-03-23,0,On Time,On Time,ARV,24300.0,1332.29,Separate,422.0,5.48
59500,South Africa,PHARMACY DIRECT,Truck,2014,3,8,2014-08-05,2014-08-05,0,On Time,On Time,ARV,24.95,,Absorbed,,
59502,Botswana,HETERO LABS LIMITED,Air,2015,2,6,2015-06-02,2015-06-04,2,On Time,On Time,ARV,412506.5,23796.98,Separate,4840.0,5.77
59530,South Africa,S. BUYS WHOLESALER,Truck,2014,1,1,2014-01-13,2014-01-13,0,On Time,On Time,ARV,271.8,,Absorbed,,
59566,South Africa,PHARMACY DIRECT,Truck,2015,3,8,2015-08-24,2015-08-24,0,On Time,On Time,ARV,21.81,,Absorbed,,
59572,South Africa,S. BUYS WHOLESALER,Truck,2009,4,10,2009-10-29,2009-10-29,0,On Time,On Time,ARV,52801.37,,Absorbed,,
59624,South Africa,S. BUYS WHOLESALER,Truck,2014,1,2,2014-02-07,2014-02-07,0,On Time,On Time,ARV,84.1,,Absorbed,,
59633,Haiti,REINBOLD EXPORT IMPORT,Truck,2012,2,6,2012-06-28,2012-06-28,0,On Time,On Time,HRDT,160937.5,,Absorbed,,
59673,Vietnam,Aurobindo Pharma Limited,Air,2012,3,8,2012-08-22,2012-08-22,0,On Time,On Time,ARV,7000.0,,Absorbed,,
59698,South Africa,PHARMACY DIRECT,Truck,2014,4,11,2014-11-05,2014-11-05,0,On Time,On Time,ARV,2179.73,,Absorbed,,
59704,South Africa,Aurobindo Pharma Limited,Ocean,2011,2,4,2011-04-04,2011-04-04,0,On Time,On Time,ARV,11850.8,3961.69,Separate,2068.0,33.43
59715,"Congo, DRC",ABBVIE LOGISTICS (FORMERLY ABBOTT LOGISTICS BV),Air,2013,2,4,2013-04-16,2013-04-16,0,On Time,On Time,ARV,1849.2,1421.86,Separate,113.0,76.89
59743,Malawi,"Trinity Biotech, Plc",Air,2012,3,7,2012-07-13,2012-07-13,0,On Time,On Time,HRDT,7872.0,3133.86,Separate,86.0,39.81
59750,Mozambique,ASPEN PHARMACARE,Air,2013,4,11,2013-11-08,2013-11-08,0,On Time,On Time,ARV,5994.0,,Absorbed,,
59776,Zambia,"Orgenics, Ltd",Air,2011,4,12,2011-12-20,2011-12-16,-4,On Time,Early,HRDT,229600.0,25037.09,Separate,1368.0,10.9
59805,Vietnam,MYLAN LABORATORIES LTD (FORMERLY MATRIX LABORATORIES),Air,2011,2,6,2011-06-22,2011-06-22,0,On Time,On Time,ARV,29609.0,,Absorbed,,
59847,South Africa,PHARMACY DIRECT,Truck,2014,4,10,2014-10-03,2014-10-03,0,On Time,On Time,ARV,132.02,,Absorbed,,
59849,Zimbabwe,"Orgenics, Ltd",Air,2012,3,9,2012-09-18,2012-09-18,0,On Time,On Time,HRDT,404800.0,,Absorbed,,
59867,Côte d'Ivoire,MERCK SHARP & DOHME IDEA GMBH (FORMALLY MERCK SHARP & DOHME B.V.),Air,2010,1,1,2010-01-06,2010-01-06,0,On Time,On Time,ARV,56900.8,2530.73,Separate,1006.0,4.45
59873,Vietnam,ABBVIE LOGISTICS (FORMERLY ABBOTT LOGISTICS BV),Air,2011,4,10,2011-10-19,2011-10-19,0,On Time,On Time,ARV,13025.6,4476.29,Separate,67.0,34.37
59894,South Africa,PHARMACY DIRECT,Truck,2015,1,1,2015-01-14,2015-01-14,0,On Time,On Time,ARV,63.78,,Absorbed,,
59896,Uganda,CIPLA LIMITED,Air,2013,4,10,2013-10-03,2013-10-03,0,On Time,On Time,ARV,641734.2,32208.32,Separate,8722.0,5.02
59917,South Africa,PHARMACY DIRECT,Truck,2015,2,5,2015-05-12,2015-05-12,0,On Time,On Time,ARV,53.13,,Absorbed,,
59919,South Africa,S. BUYS WHOLESALER,Truck,2014,1,1,2014-01-13,2014-01-13,0,On Time,On Time,ARV,163.95,,Absorbed,,
59928,Vietnam,MYLAN LABORATORIES LTD (FORMERLY MATRIX LABORATORIES),Air,2013,4,10,2013-10-11,2013-10-11,0,On Time,On Time,ARV,166605.0,2503.07,Separate,1640.0,1.5
59970,South Africa,PHARMACY DIRECT,Truck,2014,1,2,2014-02-05,2014-02-05,0,On Time,On Time,ARV,206791.05,,Absorbed,,
59973,Namibia,"Orgenics, Ltd",Air,2010,2,6,2010-06-15,2010-06-15,0,On Time,On Time,HRDT,11900.0,2883.51,Separate,40.0,24.23
59991,Zambia,Aurobindo Pharma Limited,Air,2012,1,3,2012-03-14,2012-03-14,0,On Time,On Time,ARV,735000.0,45118.64,Separate,9390.0,6.14
59994,South Africa,S. BUYS WHOLESALER,Truck,2014,1,1,2014-01-13,2014-01-13,0,On Time,On Time,ARV,18310.96,,Absorbed,,
60000,Vietnam,MYLAN LABORATORIES LTD (FORMERLY MATRIX LABORATORIES),Air,2011,3,9,2011-09-21,2011-09-21,0,On Time,On Time,ARV,281036.28,10657.33,Separate,3572.0,3.79
60004,South Africa,STRIDES ARCOLAB LIMITED,Ocean,2011,1,2,2011-02-14,2011-02-14,0,On Time,On Time,ARV,467168.39,13677.67,Separate,9173.0,2.93
60005,Tanzania,Aurobindo Pharma Limited,Air,2013,3,9,2013-09-24,2013-09-24,0,On Time,On Time,ARV,268468.86,16066.92,Separate,4190.0,5.98
60023,Haiti,CIPLA LIMITED,Air,2012,2,6,2012-06-12,2012-06-12,0,On Time,On Time,ARV,5356.8,304.63,Separate,46.0,5.69
60026,South Africa,S. BUYS WHOLESALER,Truck,2010,2,4,2010-04-01,2010-04-01,0,On Time,On Time,ARV,3058.27,,Absorbed,,
60074,Haiti,Aurobindo Pharma Limited,Ocean,2015,1,3,2015-03-13,2015-03-13,0,On Time,On Time,ARV,176784.3,11109.18,Separate,4974.0,6.28
60084,Zimbabwe,CIPLA LIMITED,Air Charter,2014,2,6,2014-06-14,2014-06-14,0,On Time,On Time,ARV,188700.0,84791.1,Separate,11125.0,44.93
60104,Côte d'Ivoire,GLAXOSMITHKLINE EXPORT LIMITED,Air,2010,1,1,2010-01-06,2010-01-06,0,On Time,On Time,ARV,249214.4,1807.36,Separate,685.0,0.73
60105,South Africa,PHARMACY DIRECT,Truck,2015,2,5,2015-05-12,2015-05-12,0,On Time,On Time,ARV,65.49,,Absorbed,,
60109,Zimbabwe,ABBVIE LOGISTICS (FORMERLY ABBOTT LOGISTICS BV),Air,2014,4,10,2014-10-09,2014-10-09,0,On Time,On Time,ARV,116931.08,26515.21,Separate,3287.0,22.68
60112,Uganda,Aurobindo Pharma Limited,Air,2014,1,2,2014-02-22,2014-02-22,0,On Time,On Time,ARV,40986.0,6757.18,Separate,1863.0,16.49
60160,Haiti,ABBVIE LOGISTICS (FORMERLY ABBOTT LOGISTICS BV),Air,2009,4,10,2009-10-06,2009-10-06,0,On Time,On Time,ARV,925.2,693.54,Separate,17.0,74.96
60168,South Africa,CIPLA LIMITED,Air,2010,3,9,2010-09-01,2010-09-03,2,On Time,On Time,ARV,506509.22,5298.03,Separate,4398.0,1.05
60261,Guyana,Aurobindo Pharma Limited,Air,2010,4,10,2010-10-13,2010-10-13,0,On Time,On Time,ARV,14400.0,,Absorbed,,
60273,Haiti,STRIDES ARCOLAB LIMITED,Air,2015,1,1,2015-01-20,2015-01-20,0,On Time,On Time,ARV,22692.0,1659.21,Separate,163.0,7.31
60286,Côte d'Ivoire,Aurobindo Pharma Limited,Air,2014,1,1,2014-01-03,2014-01-03,0,On Time,On Time,ARV,1800.0,,Absorbed,,
60299,South Africa,PHARMACY DIRECT,Truck,2015,1,3,2015-03-09,2015-03-09,0,On Time,On Time,ARV,13.03,,Absorbed,,
60316,Haiti,CIPLA LIMITED,Air,2014,3,9,2014-09-12,2014-09-12,0,On Time,On Time,ARV,1684.8,,Absorbed,,
60321,"Congo, DRC","Trinity Biotech, Plc",Air,2015,3,7,2015-07-02,2015-07-02,0,On Time,On Time,HRDT,1504.0,,Absorbed,,
60357,South Sudan,"Orgenics, Ltd",Air,2013,4,11,2013-11-08,2013-11-08,0,On Time,On Time,HRDT,1050.0,,Absorbed,,
60359,Burundi,"CHEMBIO DIAGNOSTIC SYSTEMS, INC.",Air,2013,4,10,2013-10-30,2013-10-30,0,On Time,On Time,HRDT,11812.8,732.47,Separate,47.0,6.2
60375,South Africa,S. BUYS WHOLESALER,Truck,2014,1,2,2014-02-06,2014-02-06,0,On Time,On Time,ARV,1089.02,,Absorbed,,
60391,South Africa,Aurobindo Pharma Limited,Ocean,2011,2,4,2011-04-26,2011-04-26,0,On Time,On Time,ARV,116384.76,,Absorbed,,
60401,Tanzania,"Standard Diagnostics, Inc.",Air,2011,3,9,2011-09-29,2011-09-29,0,On Time,On Time,HRDT,200000.0,22523.12,Separate,3349.0,11.26
60439,South Africa,S. BUYS WHOLESALER,Truck,2009,4,10,2009-10-29,2009-10-29,0,On Time,On Time,ARV,20108.36,,Absorbed,,
60450,Kenya,"Orgenics, Ltd",Air,2010,1,2,2010-02-16,2010-02-19,3,Late,Late,HRDT,120000.0,14532.09,Separate,1489.0,12.11
60489,Ethiopia,"CHEMBIO DIAGNOSTIC SYSTEMS, INC.",Air,2013,3,7,2013-07-10,2013-07-10,0,On Time,On Time,HRDT,24128.0,1945.45,Separate,238.0,8.06
60502,South Africa,Aurobindo Pharma Limited,Ocean,2011,2,5,2011-05-31,2011-05-31,0,On Time,On Time,ARV,527012.5,8809.08,Separate,7397.0,1.67
60545,Botswana,HETERO LABS LIMITED,Air,2015,2,6,2015-06-02,2015-06-02,0,On Time,On Time,ARV,334928.16,19745.22,Separate,3989.0,5.9
60547,Ethiopia,"Trinity Biotech, Plc",Air,2012,2,4,2012-04-26,2012-04-26,0,On Time,On Time,HRDT,768.0,315.44,Separate,8.0,41.07
60573,South Africa,S. BUYS WHOLESALER,Truck,2014,3,8,2014-08-27,2014-08-27,0,On Time,On Time,ARV,53.06,,Absorbed,,
60626,Vietnam,Aurobindo Pharma Limited,Air,2012,1,3,2012-03-01,2012-03-01,0,On Time,On Time,ARV,12500.0,,Absorbed,,
60690,Haiti,Aurobindo Pharma Limited,Air,2015,1,2,2015-02-16,2015-02-16,0,On Time,On Time,ARV,7625.0,4236.81,Separate,353.0,55.56
60702,Côte d'Ivoire,"CHEMBIO DIAGNOSTIC SYSTEMS, INC.",Air,2015,2,4,2015-04-09,2015-04-09,0,On Time,On Time,HRDT,74400.0,9253.44,Separate,678.0,12.44
60778,Tanzania,MYLAN LABORATORIES LTD (FORMERLY MATRIX LABORATORIES),Air,2014,1,1,2014-01-28,2014-01-28,0,On Time,On Time,ARV,223800.0,9182.45,Separate,2039.0,4.1
60779,South Africa,Aurobindo Pharma Limited,Ocean,2011,2,4,2011-04-26,2011-04-26,0,On Time,On Time,ARV,199418.91,,Absorbed,,
60811,Uganda,ABBVIE LOGISTICS (FORMERLY ABBOTT LOGISTICS BV),Air,2010,3,7,2010-07-19,2010-07-19,0,On Time,On Time,ARV,575.4,708.2,Separate,53.0,123.08
60812,Haiti,MERCK SHARP & DOHME IDEA GMBH (FORMALLY MERCK SHARP & DOHME B.V.),Air,2009,4,11,2009-11-30,2009-11-30,0,On Time,On Time,ARV,3256.32,290.0,Separate,54.0,8.91
60816,South Africa,PHARMACY DIRECT,Truck,2015,2,5,2015-05-12,2015-05-12,0,On Time,On Time,ARV,141.39,,Absorbed,,
60818,Tanzania,ABBVIE LOGISTICS (FORMERLY ABBOTT LOGISTICS BV),Air,2012,1,3,2012-03-09,2012-03-09,0,On Time,On Time,ARV,14693.25,2383.65,Separate,309.0,16.22
60840,South Africa,STRIDES ARCOLAB LIMITED,Ocean,2010,4,12,2010-12-13,2010-12-13,0,On Time,On Time,ARV,681625.0,14682.98,Separate,15475.0,2.15
60841,Rwanda,Aurobindo Pharma Limited,Air,2012,1,3,2012-03-30,2012-03-30,0,On Time,On Time,ARV,10192.0,,Absorbed,,
60866,South Africa,PHARMACY DIRECT,Truck,2015,3,8,2015-08-24,2015-08-24,0,On Time,On Time,ARV,495.23,,Absorbed,,
60937,Zambia,"Orgenics, Ltd",Air,2015,2,5,2015-05-12,2015-05-06,-6,On Time,Early,HRDT,254560.0,14493.3,Separate,1290.0,5.69
60964,South Africa,S. BUYS WHOLESALER,Truck,2010,1,1,2010-01-12,2010-01-12,0,On Time,On Time,ARV,625.57,,Absorbed,,
60966,Liberia,"Orgenics, Ltd",Air,2011,4,10,2011-10-13,2011-10-13,0,On Time,On Time,HRDT,55600.0,8738.06,Separate,332.0,15.72
60978,South Africa,Aurobindo Pharma Limited,Ocean,2011,2,4,2011-04-07,2011-04-07,0,On Time,On Time,ARV,509489.75,,Absorbed,,
60994,Sudan,"Orgenics, Ltd",Air,2012,1,2,2012-02-20,2012-02-20,0,On Time,On Time,HRDT,8.0,980.7,Separate,2.0,12258.75
61009,South Africa,Aurobindo Pharma Limited,Air,2010,3,7,2010-07-14,2010-08-24,41,Late,Late,ARV,34920.0,3283.59,Separate,4440.0,9.4
61090,Côte d'Ivoire,ABBVIE LOGISTICS (FORMERLY ABBOTT LOGISTICS BV),Air,2010,1,3,2010-03-05,2010-03-05,0,On Time,On Time,ARV,117158.4,5322.35,Separate,800.0,4.54
61105,Mozambique,JANSSEN SCIENCES IRELAND UC (FORMERLY JANSSEN R&D IRELAND),Air,2015,2,5,2015-05-06,2015-05-06,0,On Time,On Time,ARV,5400.0,,Absorbed,,
61111,Uganda,B&C GROUP S.A.,Air,2014,3,7,2014-07-16,2014-07-16,0,On Time,On Time,ARV,18072.0,923.18,Separate,119.0,5.11
61186,South Africa,PHARMACY DIRECT,Truck,2015,3,8,2015-08-24,2015-08-24,0,On Time,On Time,ARV,234.38,,Absorbed,,
61190,Vietnam,HETERO LABS LIMITED,Air,2011,3,9,2011-09-26,2011-09-26,0,On Time,On Time,ARV,84041.8,23372.43,Separate,5495.0,27.81
61191,Haiti,CIPLA LIMITED,Air,2012,3,9,2012-09-05,2012-09-05,0,On Time,On Time,ARV,17220.0,1312.75,Separate,173.0,7.62
61271,Uganda,Aurobindo Pharma Limited,Air,2013,4,12,2013-12-10,2013-12-12,2,On Time,On Time,ARV,14346.8,10898.12,Separate,2385.0,75.96
61274,South Africa,PHARMACY DIRECT,Truck,2015,2,5,2015-05-12,2015-05-12,0,On Time,On Time,ARV,54.1,,Absorbed,,
61281,Rwanda,HETERO LABS LIMITED,Ocean,2011,1,3,2011-03-01,2011-03-01,0,On Time,On Time,ARV,1617408.0,,Absorbed,,
61282,Ghana,MYLAN LABORATORIES LTD (FORMERLY MATRIX LABORATORIES),Air,2014,4,11,2014-11-21,2014-11-21,0,On Time,On Time,ARV,412770.42,31521.65,Separate,4656.0,7.64
61286,Nigeria,"Orgenics, Ltd",Air,2013,4,11,2013-11-07,2013-11-13,6,Late,Late,HRDT,273764.0,21084.84,Separate,1249.0,7.7
61306,Zambia,"Trinity Biotech, Plc",Air,2011,3,7,2011-07-19,2011-07-19,0,On Time,On Time,HRDT,112000.0,15670.6,Separate,1224.0,13.99
61354,South Africa,PHARMACY DIRECT,Truck,2015,3,7,2015-07-24,2015-07-24,0,On Time,On Time,ARV,564.39,,Absorbed,,
61364,Zimbabwe,Aurobindo Pharma Limited,Ocean,2012,4,10,2012-10-24,2012-10-24,0,On Time,On Time,ARV,341700.0,16210.31,Separate,3868.0,4.74
61396,Dominican Republic,"Orgenics, Ltd",Air,2011,4,10,2011-10-27,2011-10-27,0,On Time,On Time,HRDT,260176.0,,Absorbed,,
61403,Côte d'Ivoire,"Standard Diagnostics, Inc.",Air,2010,4,11,2010-11-10,2010-11-10,0,On Time,On Time,HRDT,28944.0,4540.55,Separate,429.0,15.69
61416,South Africa,CIPLA LIMITED,Air,2010,4,10,2010-10-13,2010-10-27,14,Late,Late,ARV,506251.16,3646.13,Separate,4457.0,0.72
61417,South Africa,PHARMACY DIRECT,Truck,2015,1,1,2015-01-26,2015-01-26,0,On Time,On Time,ARV,66.1,,Absorbed,,
61418,Uganda,ABBVIE LOGISTICS (FORMERLY ABBOTT LOGISTICS BV),Air,2012,2,5,2012-05-04,2012-05-04,0,On Time,On Time,ARV,4281.25,86.0,Separate,86.0,2.01
61436,Uganda,STRIDES ARCOLAB LIMITED,Air,2015,3,8,2015-08-28,2015-08-28,0,On Time,On Time,ARV,194515.65,,Absorbed,,
61473,South Africa,PHARMACY DIRECT,Truck,2015,3,7,2015-07-24,2015-07-24,0,On Time,On Time,ARV,293.03,,Absorbed,,
61493,Dominican Republic,"Standard Diagnostics, Inc.",Air,2013,4,10,2013-10-29,2013-10-29,0,On Time,On Time,HRDT,0.0,1428.23,Separate,46.0,
61501,South Africa,Aurobindo Pharma Limited,Ocean,2010,4,12,2010-12-29,2011-03-10,71,Late,Late,ARV,975355.5,15213.22,Separate,13690.0,1.56
61518,"Congo, DRC","Trinity Biotech, Plc",Air,2014,3,9,2014-09-05,2014-09-05,0,On Time,On Time,HRDT,2080.0,,Absorbed,,
61520,Rwanda,Aurobindo Pharma Limited,Air,2011,3,9,2011-09-27,2011-09-27,0,On Time,On Time,ARV,7231.24,650.81,Separate,907.0,9.0
61521,Haiti,"Orgenics, Ltd",Air,2012,4,12,2012-12-06,2012-12-06,0,On Time,On Time,HRDT,150000.0,11293.85,Separate,714.0,7.53
61546,Ethiopia,"SHANGHAI KEHUA BIOENGINEERING CO.,LTD.  (KHB)",Air,2012,4,11,2012-11-05,2012-11-05,0,On Time,On Time,HRDT,551176.5,152368.7,Separate,13749.0,27.64
61550,Haiti,MYLAN LABORATORIES LTD (FORMERLY MATRIX LABORATORIES),Air,2014,2,6,2014-06-17,2014-06-17,0,On Time,On Time,ARV,155915.76,16574.55,Separate,2082.0,10.63
61563,Vietnam,ABBVIE LOGISTICS (FORMERLY ABBOTT LOGISTICS BV),Air,2010,3,9,2010-09-13,2010-09-13,0,On Time,On Time,ARV,17185.28,4092.21,Separate,168.0,23.81
61595,Côte d'Ivoire,"Standard Diagnostics, Inc.",Air,2013,4,10,2013-10-07,2013-10-07,0,On Time,On Time,HRDT,77900.0,12711.93,Separate,1267.0,16.32
61612,Haiti,EMCURE PHARMACEUTICALS LTD,Air,2015,2,5,2015-05-28,2015-05-28,0,On Time,On Time,ARV,18000.0,1579.89,Separate,132.0,8.78
61614,South Africa,Aurobindo Pharma Limited,Ocean,2011,4,10,2011-10-04,2011-10-11,7,Late,Late,ARV,263785.39,14439.19,Separate,4972.0,5.47
61623,Haiti,Aurobindo Pharma Limited,Ocean,2014,2,5,2014-05-09,2014-05-09,0,On Time,On Time,ARV,2866.25,2461.63,Separate,122.0,85.88
61658,South Africa,S. BUYS WHOLESALER,Truck,2014,4,12,2014-12-10,2014-12-10,0,On Time,On Time,ARV,53.51,,Absorbed,,
61659,South Africa,Aurobindo Pharma Limited,Ocean,2011,2,6,2011-06-13,2011-06-13,0,On Time,On Time,ARV,346850.7,6121.41,Separate,4868.0,1.76
61664,Kenya,"Orgenics, Ltd",Air,2012,1,3,2012-03-22,2012-03-22,0,On Time,On Time,HRDT,710398.0,31382.03,Separate,2278.0,4.42
61675,Zambia,"Orgenics, Ltd",Air,2013,3,8,2013-08-05,2013-08-09,4,Late,Late,HRDT,170160.0,14019.38,Separate,881.0,8.24
61676,Sudan,"Trinity Biotech, Plc",Air,2012,1,1,2012-01-11,2012-01-11,0,On Time,On Time,HRDT,2080.0,593.72,Separate,21.0,28.54
61694,South Africa,PHARMACY DIRECT,Truck,2014,2,6,2014-06-25,2014-06-25,0,On Time,On Time,ARV,42.91,,Absorbed,,
61696,Vietnam,STRIDES ARCOLAB LIMITED,Air,2010,3,8,2010-08-03,2010-08-03,0,On Time,On Time,ARV,28431.0,,Absorbed,,
61697,South Africa,PHARMACY DIRECT,Truck,2015,2,6,2015-06-02,2015-06-02,0,On Time,On Time,ARV,126.22,,Absorbed,,
61715,Rwanda,CIPLA LIMITED,Air,2012,2,6,2012-06-29,2012-06-29,0,On Time,On Time,ARV,35632.0,6072.8,Separate,1514.0,17.04
61720,Tanzania,"Orgenics, Ltd",Air,2014,2,5,2014-05-24,2014-05-24,0,On Time,On Time,HRDT,28000.0,2508.46,Separate,143.0,8.96
61737,Vietnam,HETERO LABS LIMITED,Air,2014,4,12,2014-12-17,2014-12-17,0,On Time,On Time,ARV,124992.0,,Absorbed,,
61749,Mozambique,"Orgenics, Ltd",Air,2010,3,8,2010-08-04,2010-08-04,0,On Time,On Time,HRDT,320978.7,11566.55,Separate,937.0,3.6
61754,Zambia,"Orgenics, Ltd",Air,2011,4,10,2011-10-26,2011-10-26,0,On Time,On Time,HRDT,256000.0,27952.72,Separate,1526.0,10.92
61779,Mozambique,"Orgenics, Ltd",Air,2014,2,5,2014-05-02,2014-05-02,0,On Time,On Time,HRDT,1145.0,,Absorbed,,
61783,Tanzania,MYLAN LABORATORIES LTD (FORMERLY MATRIX LABORATORIES),Ocean,2013,4,10,2013-10-23,2013-10-23,0,On Time,On Time,ARV,821379.87,7814.59,Separate,8182.0,0.95
61811,South Africa,S. BUYS WHOLESALER,Truck,2014,3,8,2014-08-29,2014-08-29,0,On Time,On Time,ARV,7598.95,,Absorbed,,
61852,Guyana,"Orgenics, Ltd",Air,2015,3,8,2015-08-28,2015-08-28,0,On Time,On Time,HRDT,30500.0,,Absorbed,,
61864,Côte d'Ivoire,"Standard Diagnostics, Inc.",Air,2010,3,8,2010-08-17,2010-08-17,0,On Time,On Time,HRDT,21600.0,3489.46,Separate,300.0,16.15
61871,Dominican Republic,"Standard Diagnostics, Inc.",Air,2011,3,9,2011-09-12,2011-09-12,0,On Time,On Time,HRDT,3075.0,483.68,Separate,28.0,15.73
61882,South Africa,Aurobindo Pharma Limited,Air,2010,2,6,2010-06-11,2010-06-11,0,On Time,On Time,ARV,5.06,4116.81,Separate,1.0,81359.88
61896,Mali,"Orgenics, Ltd",Air,2013,2,6,2013-06-11,2013-06-11,0,On Time,On Time,HRDT,105.0,,Absorbed,,
61913,South Sudan,"Trinity Biotech, Plc",Air,2013,4,10,2013-10-18,2013-10-18,0,On Time,On Time,HRDT,576.0,,Absorbed,,
61959,Uganda,STRIDES ARCOLAB LIMITED,Air,2013,3,9,2013-09-14,2013-09-14,0,On Time,On Time,ARV,355200.12,30711.92,Separate,6953.0,8.65
61980,Haiti,MERCK SHARP & DOHME IDEA GMBH (FORMALLY MERCK SHARP & DOHME B.V.),Air,2012,4,10,2012-10-29,2012-10-29,0,On Time,On Time,ARV,38923.2,5293.76,Separate,687.0,13.6
61993,Mozambique,"Trinity Biotech, Plc",Air,2014,3,9,2014-09-08,2014-09-08,0,On Time,On Time,HRDT,264352.0,16397.94,Separate,298.0,6.2
61998,Ethiopia,"CHEMBIO DIAGNOSTIC SYSTEMS, INC.",Air,2012,3,9,2012-09-05,2012-09-05,0,On Time,On Time,HRDT,9860.0,810.96,Separate,128.0,8.22
62024,Vietnam,MYLAN LABORATORIES LTD (FORMERLY MATRIX LABORATORIES),Air,2015,3,7,2015-07-30,2015-07-30,0,On Time,On Time,ARV,142430.4,4559.25,Separate,2446.0,3.2
62032,"Congo, DRC","Orgenics, Ltd",Air,2015,3,7,2015-07-23,2015-07-23,0,On Time,On Time,HRDT,4080.0,,Absorbed,,
62037,Vietnam,HETERO LABS LIMITED,Air,2015,3,7,2015-07-10,2015-07-10,0,On Time,On Time,ARV,15330.0,,Absorbed,,
62046,Côte d'Ivoire,ABBVIE LOGISTICS (FORMERLY ABBOTT LOGISTICS BV),Air,2014,1,2,2014-02-07,2014-02-07,0,On Time,On Time,ARV,16642.8,5385.37,Separate,519.0,32.36
62047,South Africa,Aurobindo Pharma Limited,Air,2010,4,12,2010-12-08,2010-12-08,0,On Time,On Time,ARV,47838.36,5159.33,Separate,1935.0,10.78
62059,Côte d'Ivoire,MERCK SHARP & DOHME IDEA GMBH (FORMALLY MERCK SHARP & DOHME B.V.),Air,2011,3,7,2011-07-01,2011-07-01,0,On Time,On Time,ARV,46100.0,,Absorbed,,
62077,Haiti,HETERO LABS LIMITED,Ocean,2015,2,4,2015-04-09,2015-04-09,0,On Time,On Time,ARV,399903.75,,Absorbed,,
62079,Malawi,"Trinity Biotech, Plc",Air,2012,2,5,2012-05-21,2012-05-21,0,On Time,On Time,HRDT,2112.0,732.72,Separate,29.0,34.69
62107,Vietnam,Aurobindo Pharma Limited,Air,2012,2,6,2012-06-05,2012-06-05,0,On Time,On Time,ARV,555.0,,Absorbed,,
62113,Côte d'Ivoire,MERCK SHARP & DOHME IDEA GMBH (FORMALLY MERCK SHARP & DOHME B.V.),Air,2011,3,7,2011-07-01,2011-07-01,0,On Time,On Time,ARV,88124.16,2093.31,Separate,1489.0,2.38
62116,Zambia,Aurobindo Pharma Limited,Air,2014,3,7,2014-07-20,2014-07-21,1,On Time,On Time,ARV,88202.25,20555.45,Separate,3986.0,23.3
62152,Côte d'Ivoire,BRISTOL-MYERS SQUIBB,Air,2010,2,6,2010-06-11,2010-06-11,0,On Time,On Time,ARV,17926.5,781.5,Separate,312.0,4.36
62158,South Africa,PHARMACY DIRECT,Truck,2015,2,5,2015-05-12,2015-05-12,0,On Time,On Time,ARV,383.14,,Absorbed,,
62159,Haiti,Aurobindo Pharma Limited,Ocean,2013,3,9,2013-09-02,2013-09-02,0,On Time,On Time,ARV,3080.4,,Absorbed,,
62164,South Africa,S. BUYS WHOLESALER,Truck,2009,4,10,2009-10-21,2009-10-21,0,On Time,On Time,ARV,4826.37,,Absorbed,,
62168,South Africa,PHARMACY DIRECT,Truck,2015,2,5,2015-05-12,2015-05-12,0,On Time,On Time,ARV,41.45,,Absorbed,,
62169,Zambia,"Trinity Biotech, Plc",Air,2015,3,7,2015-07-31,2015-07-31,0,On Time,On Time,HRDT,18720.0,,Absorbed,,
